,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
0,secretblack,นิยาย Girl Love/ Yuri,40,ฉันจะทำทุกวิถีทางเพื่อให้เธอนั้นหันมารักฉัน,121.0,จบ,21.0,https://cdn.readawrite.com/articles/465/464588/thumbnail/small.gif,25.0,"18+,Girl Love/Yuri,นิยายรัก",จนกว่าเธอจะรักฉัน,https://www.readawrite.com/a/1zat8x,11908,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
1,Bunmankong,นิยาย Girl Love/ Yuri,196,คนที่เคยใช้ชีวิตเพียงคนเดียวในเมืองหลวง คนที่ไม่เคยสนโลกนอกจากตัวเอง คนที่ไม่เคยคิดที่จะมีรัก เพราะเ,190.0,จบ,33.0,https://cdn.readawrite.com/articles/468/467707/thumbnail/small.gif,73.0,,คืนรักสู่ท้องถิ่น,https://www.readawrite.com/a/1zavs2,52550,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
2,เด็กนรก,นิยาย Girl Love/ Yuri,497,น้ำหวาน สาวสวยที่พร้อมด้วยทุกอย่าง เป็นที่หมายปองของทุกคน แต่คนที่ได้ใจเธอดันเป็น 'ต้นแก้ว' ผู้หญิงแ,427.0,จบ,10.0,https://cdn.readawrite.com/articles/467/466755/thumbnail/small.gif,156.0,"Girl Love/Yuri,18+,ดราม่า,นิยายรัก,ตลก,นิยายโรแมนติก",แสบนักรักซะเลย,https://www.readawrite.com/a/1zav0u,78750,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
3,pharanee,นิยาย Girl Love/ Yuri,163,เรื่องราวความรักของ อารียา สถาปนิกสาวที่แอบรักแอบดูแลเพื่อนข้างบ้านของตัวเองอย่าง แววดาว มาเนิ่นนาน ,188.0,จบ,31.0,https://cdn.readawrite.com/articles/432/431683/thumbnail/small.gif,67.0,"Girl Love/Yuri,Romantic,นิยายโรแมนติก,แอบรัก,เพื่อนสนิท,เพื่อน,18+,ละมุน,ดราม่า,หญิงรักหญิง,Yuri,นิยายรัก",Please,https://www.readawrite.com/a/1za2ds,43845,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
4,แซลม่อน,นิยาย Girl Love/ Yuri,362,"I LOVE YOUR SISTER , NOT YOU",308.0,จบ,28.0,https://cdn.readawrite.com/articles/438/437350/thumbnail/small.gif,109.0,"teachlove,รักต้องสอน,แซลม่อน,นิยายรัก,นิยายโรแมนติก,Girl Love/Yuri",TEACH LOVE #รักต้องสอน,https://www.readawrite.com/a/1za70p,64212,,รักต้องสอน,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
5,REDWING,นิยาย Girl Love/ Yuri,44,อัศวินสาวเฟรย่าผู้ผิดหวังในรักทุกเรื่องราวที่ผ่านมาล้วนเป็นละครฉากใหญ่ของจักรพรรดินีชาร์ลอตต์ เมื่อด,127.0,จบ,8.0,https://cdn.readawrite.com/articles/486/485517/thumbnail/small.gif,26.0,"แก้แค้น,Girl Love/Yuri",เปลวเพลิงแค้นแห่งอาณาจักรไกอาดิกัส : Enraged fire of the Gaiathegus,https://www.readawrite.com/a/1zbbbw,4636,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
6,คนไร้เงา,นิยาย Girl Love/ Yuri,0.0,"""ในคืนนี้ เงียบเหงาจัง ฉันจะผ่านคืนนี้ได้อย่างไร"" และเธอจะผ่านคนนี้ไปพร้อมฉันมั้ย",4.0,จบ,0.0,https://cdn.readawrite.com/articles/513/512822/thumbnail/small.gif,0.0,,คืนนั้น,https://www.readawrite.com/a/1zbxm2,457,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,Sky,นิยาย Girl Love/ Yuri,20,อ่อยเก่ง: นิยาย Girl Love/ Yuri,87.0,จบ,5.0,https://cdn.readawrite.com/articles/603/602864/thumbnail/small.gif,12.0,"Girl Love/Yuri,18+",อ่อยเก่ง,https://www.readawrite.com/a/1ze24o,4143,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
8,หมาน้อยในเงาจันทร์,นิยาย Girl Love/ Yuri,135,"ถึงฉันจะถูกคนอื่นมองว่ามาหลอกใช้เธอก็ตามแต่มีสิ่งนึกที่ฉันอยากพูดกับเธอคือ ""รักเธอนะ...รักตั้งแต่เมื",323.0,จบ,15.0,https://cdn.readawrite.com/articles/671/670533/thumbnail/small.gif,72.0,,ถึงจะร้าย...ฉันก็รักเธอน่ะ,https://www.readawrite.com/a/1zfmd3,37470,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
9,mheenao,นิยาย Girl Love/ Yuri,0,Girl go ahead n start raining ,3.0,จบ,0.0,https://cdn.readawrite.com/articles/723/722336/thumbnail/small.gif,0.0,"Girl Love/Yuri,นิยายรัก,นิยายโรแมนติก,โรงเรียน,ตลก,Yuri,ดนตรี,ฤดูฝน",If You Were the Rain,https://www.readawrite.com/a/1zgtn6,102,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,ParkPattsU,นิยาย Girl Love/ Yuri,6,“ ลูซินเทีย บุตรแห่งลูซิเฟอร์ เราขอเนรเทศเจ้าในฐานะผู้ทรยศต่อสวรรค์…. ” นั้นคือเส,29.0,จบ,8.0,https://cdn.readawrite.com/articles/694/693553/thumbnail/small.gif,6.0,"Enternity,คำสาปรักนิรันดร์,ParkPattsU,Yuri,นิยายโรแมนติก,นิยายแฟนตาซี,Girl Love/Yuri,นิยายรัก,ดราม่า",Eternity คำสาปรักนิรันดร์,https://www.readawrite.com/a/1zg65s,2410,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
11,Hygia,นิยาย Girl Love/ Yuri,8,ใครว่าหมอไม่มีหัวใจ ในโรงพยาบาลเอกชนแห่งหนึ่ง ให้บริการการแพทย์ครบวงจร สิ่งที่เหล่าบุคลากรต้องเจอในแ,25.0,จบ,2.0,https://cdn.readawrite.com/articles/698/697763/thumbnail/small.gif,6.0,"นิยายโรแมนติก,Girl Love/Yuri,นิยายรักวัยรุ่น,หมอ",HER story : เรื่องของเธอ,https://www.readawrite.com/a/1zg9l3,1404,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
12,ขาแว่น,นิยาย Girl Love/ Yuri,28,หนึ่งคำถามแลกกับหนึ่งจูบสิ,40.0,จบ,8.0,https://cdn.readawrite.com/articles/765/764295/thumbnail/small.gif,14.0,Girl Love/Yuri,ยินดีที่ได้รู้จัก (Yuri),https://www.readawrite.com/a/1zhsw0,1921,,,,,,0.0,0.0,3.0,2.0,2.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
13,ม่านหมอกสีน้ำเงิน,นิยาย Girl Love/ Yuri,384,เมื่อรัฐบาลมีนโยบายให้สร้างหน่วยลับพิเศษซึ่งประกอบไปด้วยเด็กมีปัญหาแต่มีความอัจฉริยะทั้ง 5 คน เพื่อใ,822.0,จบ,20.0,https://cdn.readawrite.com/articles/739/738555/thumbnail/small.gif,178.0,"Girl Love/Yuri,sci-fi,BLACKPINK,SNSD,RedVelvet,Twice,jenniekim,KimTaeyeon,TiffanyYoung,kimjisoo,KangSeulgi,YooJeongyeon,baeirene",The Silver Serpents,https://www.readawrite.com/a/1zh7vk,45005,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
14,ภิภิญ,นิยาย Girl Love/ Yuri,210,ความผิดบาปที่แสนบริสุทธิ์ของหญิงสาวสองคนที่หลงไหลกันและกัน (แฝด) (นิยายสายบาป),317.0,จบ,17.0,https://cdn.readawrite.com/articles/788/787252/thumbnail/small.gif,79.0,"นิยายรัก,Girl Love/Yuri,หญิงรักหญิง,18+,นิยายโรแมนติก,ตลก,Erotic,Yuri",The SIN (yuri),https://www.readawrite.com/a/1zicmw,39534,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
15,👑แมวน้อยพันราตรี👑 ,นิยาย Girl Love/ Yuri,11,เนื้อความในที่นี้ไม่ได้เกี่ยวข้องกับเนื้อเรื่องหลักแต่อย่างใดอยากอ่านต่อไปหาอ่านในภาคหลักเองจ่ะ,18.0,จบ,1.0,https://cdn.readawrite.com/articles/797/796091/thumbnail/small.gif,10.0,"Girl Love/Yuri,ผักกาดvsมี้",pak..(ตอนแยก),https://www.readawrite.com/a/1zijug,3056,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
16,breath,นิยาย Girl Love/ Yuri,5,เคยแต่ก๊อบเสื้อผ้าขาย แต่นี่ฉันจะต้องก๊อบเป็นคนอื่นฉันจะทำยังไงดีนะ!!!,22.0,จบ,2.0,https://cdn.readawrite.com/articles/808/807857/thumbnail/small.gif,5.0,,Mirror Grade A เมื่อฉันปลอมเป็นเธอ,https://www.readawrite.com/a/1zitgm,772,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
17,xBUFFYx,นิยาย Girl Love/ Yuri,106,..... ความรักจบลงพร้อมไฟแค้นที่ลุกโชนขึ้น...เธอกลับมาเพื่อชำระแค้นในสิ่งที่เขาทำลงไป,247.0,จบ,4.0,https://cdn.readawrite.com/articles/810/809093/thumbnail/small.gif,48.0,"Girl Love/Yuri,18+,ดราม่า,Yuri,หญิงรักหญิง",Burn your love ไฟแค้นแรงรัก,https://www.readawrite.com/a/1ziugx,7195,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
18,MiniBeauty,นิยาย Girl Love/ Yuri,6,บางทีโรคกลัวผู้หญิงของเรา อาจหายขาดได้เพียงแค่คุณใช้ใจสัมผัส... ,28.0,จบ,3.0,https://cdn.readawrite.com/articles/782/781149/thumbnail/small.gif,2.0,"mine,TOUCH,Love,drama,sisterzone,เพียงใจสัมผัส,นิยายโรแมนติก",Mine touch -​ #เพียงใจสัมผัส [YURI]​,https://www.readawrite.com/a/1zi7nj,971,,เพียงใจสัมผัส,,,,0.0,0.0,1.0,2.0,2.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
19,ว่างเปล่า/MWBM,นิยาย Girl Love/ Yuri,40,ดีใจที่ได้รักเธอ ได้พบกับเธอ,67.0,จบ,1.0,https://cdn.readawrite.com/articles/850/849833/thumbnail/small.gif,30.0,"อยู่ในหัวใจ,คิดถึง,Girl Love/Yuri",อยู่ในหัวใจ💞,https://www.readawrite.com/a/1zjspx,9358,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
20,เจ้าหญิงเม็ดทราย,นิยาย Girl Love/ Yuri,39,Daddy dear ปะป๋าขา... รักหนูที: นิยาย Girl Love/ Yuri,203.0,จบ,2.0,https://cdn.readawrite.com/articles/871/870008/thumbnail/small.gif,26.0,"18+,Girl Love/Yuri,หมอ,นิยายรัก,นิยายโรแมนติก",Daddy dear ปะป๋าขา... รักหนูที,https://www.readawrite.com/a/1zka7d,5724,,,,,,0.0,0.0,3.0,3.0,4.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
21,ดิวไปด้วยกันนะ,นิยาย Girl Love/ Yuri,87,บางครั้งเรื่องเหนือธรรมชาติก็เกิดขึ้นกับตัวเราโดยไม่มีเหตุผล ฉันเองก็เป็นหนึ่งในคนที่ไม่เชื่อเรื่องแ,199.0,จบ,1.0,https://cdn.readawrite.com/articles/866/865218/thumbnail/small.gif,49.0,"Girl Love/Yuri,Yuri,หญิงรักหญิง,นิยายจีนโบราณ,ข้ามมิติ,ข้ามเวลา,นางสนม,สนมขย่มวังหลัง",สนมขย่มวังหลัง(Yuri),https://www.readawrite.com/a/1zk6ai,6768,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
22,monolist,นิยาย Girl Love/ Yuri,24,เรื่องของคนสองคนบางครั้งมันก็แค่นี้ (จักรวาลเดียวกับSEAT #CHAENIE​นะงับ)​,43.0,จบ,1.0,https://cdn.readawrite.com/articles/1030/1029211/thumbnail/small.gif,18.0,"IZONE,wonyoung,Yujin,อันยองจึ",ฟ้าสีจาง,https://www.readawrite.com/a/1zo061,4073,,,,,,0.0,0.0,3.0,3.0,2.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
23,Mr.Hell,นิยาย Girl Love/ Yuri,158,เธออาจจะเหมือนไฟ ฉันเหมือนกับน้ำมัน ทิ้งไว้ใกล้กันก็ติดไฟ,248.0,จบ,20.0,https://cdn.readawrite.com/articles/1085/1084599/thumbnail/small.gif,68.0,"Twice,JEONGMI,จองมิ,Girl Love/Yuri,18+",กายอุ่น,https://www.readawrite.com/a/1zpadj,21815,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
24,แสงเดินทางเร็วกว่าเสียง,นิยาย Girl Love/ Yuri,35,มาอ่านในนี้นะ,82.0,จบ,3.0,https://cdn.readawrite.com/articles/1108/1107781/thumbnail/small.gif,20.0,,ผู้สืบทอดเงื่อนไขแห่งตราบาป,https://www.readawrite.com/a/1zptav,3118,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
25,หมากหลอด,นิยาย Girl Love/ Yuri,27,อ้างอิงจากเรื่องจริงถึง 95 % ,46.0,จบ,13.0,https://cdn.readawrite.com/articles/1114/1113497/thumbnail/small.gif,10.0,"Girl Love/Yuri,Fanfiction แฟนฟิคชั่น,นิยายโรแมนติก,แฟน,แอบรัก",• Memory •,https://www.readawrite.com/a/1zpxy7,3241,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
26,Kati,นิยาย Girl Love/ Yuri,4,เลิกเจ้าชู้ได้ไหมคะ!!!!,16.0,จบ,2.0,https://cdn.readawrite.com/articles/1081/1080868/thumbnail/small.gif,2.0,,สาววิศวะ,https://www.readawrite.com/a/1zp7bx,711,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,กะทิหวานมัน,นิยาย Girl Love/ Yuri,37,เธอทำทุกวิถีทางเพื่อให้ครอบครัวพ้นจากคำว่าหนี้ก้อนโต ที่พ่อทิ้งไว้ “ทำให้ฉันมีความสุขเชคนั้นจะ,189.0,จบ,6.0,https://cdn.readawrite.com/articles/1138/1137368/thumbnail/small.gif,21.0,"Girl Love/Yuri,ดราม่า,นิยายรัก,หมอ,พยาบาล,โรงพยาบาล,เจ้าพ่อ,อังนิ,หมวกmaskglovegown,กะทิหวานมัน",แค่...เอื้อม...รัก,https://www.readawrite.com/a/1zqig8,10156,,,,,,0.0,0.0,3.0,3.0,4.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
28,สุกี้ราดหน้า,นิยาย Girl Love/ Yuri,44,ใครว่าเจ้าหญิงต้องคู่กับเจ้าชายเสมอไป เรื่องอื่นอาจจะใช่ แต่เรื่องนี้สโนว์ไวท์ไม่ได้คู่กับเจ้าชาย!!,53.0,จบ,1.0,https://cdn.readawrite.com/articles/1177/1176174/thumbnail/small.gif,34.0,"ยูริ,คนแคระ,สโนไวท์",คนแคระของคุณสโนว์,https://www.readawrite.com/a/1zrf4y,5199,,,,,,0.0,0.0,4.0,3.0,3.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
29,pharanee,นิยาย Girl Love/ Yuri,6,'วิภาวี' ตกเป็นภรรยาของเจ้านายสาวอย่างภูนิศาไปแล้ว และ...คนหน้าคมก็จัดหนักจัดเต็มให้กับสาวหน้าหวานอย,17.0,จบ,7.0,https://cdn.readawrite.com/articles/1196/1195719/thumbnail/small.gif,6.0,"18+,Girl Love/Yuri,Yuri,หญิงรักหญิง,Erotic,นิยายโรแมนติก,นิยายรัก",ลูกสะใภ้ มั่วสวาท 2,https://www.readawrite.com/a/1zrv3e,2406,,,,,,0.0,0.0,2.0,2.0,1.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
30,Capta’n QR.,นิยาย Girl Love/ Yuri,13.0,มากิ เด็กกำพร้าที่ถูกรับเลี้ยงเพราะพ่อเลี้ยงของเธอต้องการหัวใจดวงใหม่มาเปลี่ยนให้กับลูกสาวแท้ๆของเขา,23.0,จบ,14.0,https://cdn.readawrite.com/articles/1237/1236529/thumbnail/small.gif,7.0,"ยูริ,นิยายรัก,นิยายวาย,นิยายแฟนตาซี,นิยายฟินๆ,เลสเบี้ยน,นิยายเลสเบี้ยน,นิยายญญ,นิยายญ-ญ,Girl Love/Yuri,Yuri,นิยายYuri,นิยายy,Y,NC18+,18+,ญญ,ญรักญ,มากิ,ฮิคารุ,หัวใจดวงนี้เป็นของเธอ,ไร้หัวใจ,หัวใจ,หัวใจดวงเดียวกัน",หัวใจดวงนี้เป็นของเธอ ( Yuri ),https://www.readawrite.com/a/1zstee,3180,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
31,เจ้าแห่งการมาโรงเรียนสาย,นิยาย Girl Love/ Yuri,7.0,เรื่องนี้เกี่ยวกับ มิซากะ กับ คุโรโกะ ที่เป็นคู่จิ้นกันนะขอรับ แต่ข้าน้อยเอามาแต่งเองนะขอรับ,13.0,จบ,1.0,https://cdn.readawrite.com/articles/1261/1260201/thumbnail/small.gif,5.0,,คุณพี่ค่ะ...คือแบบว่า...นะค่ะ,https://www.readawrite.com/a/1ztdpq,413,,,,,,0.0,0.0,2.0,1.0,1.0,1.3,1.0,1.0,1.0,1.0,1.3,1.3
32,BJH.,นิยาย Girl Love/ Yuri,10.0,พี่ประธาน = คนน่ารัก,46.0,จบ,1.0,https://cdn.readawrite.com/articles/1265/1264016/thumbnail/small.gif,8.0,Girl Love/Yuri,พี่ประธาน,https://www.readawrite.com/a/1ztgtq,690,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
33,December30,นิยาย Girl Love/ Yuri,164,ไอริน หญิงสาวที่เพียบพร้อมทุกอย่างแต่ชีวิตก็มาพลิกผัน เมื่อเธอประสบอุบัติเหตุวิญญาณออกจากร่างกลับร่า,328.0,จบ,26.0,https://cdn.readawrite.com/articles/1337/1336953/thumbnail/small.gif,60.0,"ผี,คอมเมดี้,สืบสวน,นักสืบ,คุณหนู,วัยทำงาน",OhMy(ghost)Girl ! : ผู้หญิงของฉันเป็นผี !,https://www.readawrite.com/a/1zv6dn,28760,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
34,ฤดูร้อน สายลมและภูเขา,นิยาย Girl Love/ Yuri,4,ไม่คิดว่าเราจะได้เจอกันอีกนะคะ,13.0,จบ,3.0,https://cdn.readawrite.com/articles/1398/1397416/thumbnail/small.gif,3.0,"อาจารย์,นักศึกษา,นิยายรักดราม่า",ระยะทาง,https://www.readawrite.com/a/1zwkq6,326,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,themockingjay​,นิยาย Girl Love/ Yuri,3,เธอย้ายมายังบ้านของเธอที่อยู่ต่างจังหวัดก่อนโควิดพอดี แต่ก็มีเรื่องให้เธอต้องปวดหัวอีกคือลูกของลูกพี,4.0,จบ,1.0,https://cdn.readawrite.com/articles/1400/1399686/thumbnail/small.gif,2.0,"Girl Love/Yuri,นิยายรัก,18+,นิยายโรแมนติก,หญิงรักหญิง,Yuri,รักแรก,สงกรานต์อ่านฟิน",รักแรกในวันสงกรานต์,https://www.readawrite.com/a/1zwml1,603,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,parapluie,นิยาย Girl Love/ Yuri,5,สามวันดีสี่วันไข้ รักๆเลิกๆ เดี๋ยวดีเดี๋ยวร้ายเมื่อไหร่พวกแกจะเลิกราแยกย้ายกันไปจริงๆซะที!,4.0,จบ,6.0,https://cdn.readawrite.com/articles/1410/1409575/thumbnail/small.gif,2.0,"Girl Love/Yuri,นิยายรัก,Yuri","Smoking kills, Loving you too รักนี้ไม่ดีต่อใจ",https://www.readawrite.com/a/1zwunk,386,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,อัศวินหมอนข้าง,นิยาย Girl Love/ Yuri,"1,160",ยัยเด็กกองขยะ!!! น้องสาวแบบเธอฉันไม่ต้องการหรอก,650.0,จบ,37.0,https://cdn.readawrite.com/articles/1377/1376113/thumbnail/small.gif,236.0,"Girl Love/Yuri,นิยายรัก,นิยายโรแมนติก,18+,Yuri,หญิงรักหญิง,Erotic,ดราม่า",Teach Me To : เก่งจริงก็สอนดิ,https://www.readawrite.com/a/1zw3ci,83227,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
38,สองนิ้ว,นิยาย Girl Love/ Yuri,15,น้ำตาล นาง เป็นลูกครึ่งไทย สเปน แม่เป็นคนไทยชื่อ แม่ผึ้ง (พรธิดา ซันฟู) นาง เป็นลูกครึ่งไทย สเปน แม่,41.0,จบ,4.0,https://cdn.readawrite.com/articles/1383/1382588/thumbnail/small.gif,12.0,,นางร้ายกับเด็กเอ๋อ,https://www.readawrite.com/a/1zw8mi,1405,,,,,,0.0,0.0,3.0,2.0,2.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
39,เจ้าเป็ดขาว,นิยาย Girl Love/ Yuri,58,แม่ส่งให้หนูมาอยู่กับเขาเพื่อความปลอดภัย.....หรือเพื่อให้เขาทำร้ายกันแน่,159.0,จบ,2.0,https://cdn.readawrite.com/articles/1448/1447357/thumbnail/small.gif,31.0,"Girl Love/Yuri,นิยายรัก,18+,นิยายโรแมนติก,ดราม่า,Yuri,หญิงรักหญิง,Erotic",หนูรักคุณอามาเฟีย,https://www.readawrite.com/a/1zxqi2,3299,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
40,PPlluuss,นิยาย Girl Love/ Yuri,364,... หมีป๊อด ...,579.0,จบ,7.0,https://cdn.readawrite.com/articles/1474/1473215/thumbnail/small.gif,206.0,"Girl Love/Yuri,shortfic,wimpy bear,หมีป๊อด,Yuri,หญิงรักหญิง",wimpy bear,https://www.readawrite.com/a/1zyclu,21967,,,,,,0.0,0.0,5.0,4.0,5.0,4.7,2.8,2.9,3.5,3.6,4.7,4.6
41,EveryEng,นิยาย Girl Love/ Yuri,237.0,"คนหนึ่งเผด็จการขนาดที่ฮิตเลอร์ยังต้องยอมให้ ส่วนอีกคน..ชีวิตนี้เกิดมาเพื่อเป็นเบ๊ให้ ""เจ๊แพม เดอะฮิต",268.0,จบ,12.0,https://cdn.readawrite.com/articles/56/55132/thumbnail/small.gif,94.0,"18+,Girl Love/Yuri,ตลก,นิยายรัก",Anything Between Us,https://www.readawrite.com/a/1z1a07,34342,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
42,hourglass,นิยาย Girl Love/ Yuri,1.0,น้ำเสียงและรอยยิ้ม มันไม่เท่ากับที่เธอมีให้กันเลย...,4.0,จบ,1.0,https://cdn.readawrite.com/articles/84/83880/thumbnail/small.gif,0.0,"นิยายรัก,ดราม่า,โรงเรียน,Girl Love/Yuri",ไม่เท่ากับ.,https://www.readawrite.com/a/1z1xgk,468,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,LoveNight,นิยาย Girl Love/ Yuri,72.0,เพื่อต้องการชนะใจพ่อ รวีวรรณจึงต้องปลอมตัวไปเป็นบอดี้การ์ดเพื่อสืบคดีเสี่ยบัญชา แต่คุณหนูจันทิมา กลั,278.0,จบ,24.0,https://cdn.readawrite.com/articles/49/48518/thumbnail/small.gif,47.0,"นิยายรัก,18+,นิยายโรแมนติก,Girl Love/Yuri",หน้าที่..ของหัวใจ,https://www.readawrite.com/a/1z14l8,77502,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
44,Timeoftheday,นิยาย Girl Love/ Yuri,982,สิบปีมาแล้วที่เธอเข้าๆออกๆห้องพักคนไข้ห้องนั้นราวกับบ้านหลังที่สอง ห้องๆหนึ่งที่เป็นบ้านและโลกทั้งใบ,799.0,จบ,32.0,https://cdn.readawrite.com/articles/111/110745/thumbnail/small.gif,249.0,"Girl Love/Yuri,นิยายรัก,จิตวิทยา",Room Series,https://www.readawrite.com/a/1z2ke5,154150,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
45,Yume ,นิยาย Girl Love/ Yuri,36,One Short ( ): นิยาย Girl Love/ Yuri,172.0,จบ,1.0,https://cdn.readawrite.com/articles/113/112800/thumbnail/small.gif,29.0,"18+,Erotic,Girl Love/Yuri",One Short ( ),https://www.readawrite.com/a/1z2m2u,38591,,,,,,0.0,0.0,3.0,4.0,4.0,3.7,2.2,2.4,2.8,2.9,3.7,3.7
46,โฉมสะคราญผู้เป็นมารดาเเห่งทุกสรรพสิ่ง,นิยาย Girl Love/ Yuri,25,ข้า 'ไป๋อวี๋เพียน' ถูกบิดาบีบให้เเต่งเป็นชายาจักรพรรดิ คราเเรกข้าคิดว่าจักรพรรดินั้นรับมือยากที่สุด ,53.0,จบ,3.0,https://cdn.readawrite.com/articles/122/121945/thumbnail/small.gif,16.0,"18+,Erotic,Girl Love/Yuri,ดราม่า",ตำหนักในซ่อนรัก,https://www.readawrite.com/a/1z2tj5,4605,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
47,เต่าซื่อ,นิยาย Girl Love/ Yuri,533,ฉันขอมอบรักนี้ให้กับเธอได้ไหม ฉันขอให้เธอรักฉันได้ไหม สองคน สองความหมาย แล้วรักนี้จะลงเอยเช่นไร,318.0,จบ,33.0,https://cdn.readawrite.com/articles/95/94956/thumbnail/small.gif,120.0,Girl Love/Yuri,ขอ...ให้รัก,https://www.readawrite.com/a/1z27i1,82444,,,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
48,แสงสีคราม,นิยาย Girl Love/ Yuri,1,การเวลาเปลี่ยนทำให้คนโตขึ้นและทำให้เราได้รู้อะไรหลายๆอย่าง,2.0,จบ,0.0,https://cdn.readawrite.com/articles/164/163967/thumbnail/small.gif,1.0,"18+,Girl Love/Yuri,โรงเรียน,ดราม่า",การเดินทางของความรัก,https://www.readawrite.com/a/1z3str,302,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
