,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
0,หอมพันลี้,นิยายรักจีนโบราณ,31,เธอหญิงสาวที่หน้าตาสะสวยดูดีไปหมดทุกอย่างไม่มีที่ติกลับถูกหักอกจากผู้ชายที่เธอคบหาดูใจทุกๆคนแต่โชคชะ,88.0,จบ,9.0,https://cdn.readawrite.com/articles/469/468743/thumbnail/small.gif,16.0,นิยายจีนโบราณ,ลิขิตฟ้าย้อนเวลามาพบรัก,https://www.readawrite.com/a/1zawmn,5441,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1,เพลงมีนา,นิยายรักจีนโบราณ,17,เพราะการหายไปของ 'ไข่มุกน้ำตาจันทรา' ทำให้กัวจื่อหรานได้พบกับหลินอวี้เจิน เขาต้องตามหาไข่มุกล้ำค่ากล,63.0,จบ,30.0,https://cdn.readawrite.com/articles/435/434542/thumbnail/small.gif,15.0,"นิยายรัก,นิยายจีนโบราณ,ย้อนยุค,18+",จันทราพร่างพราว เหมันต์หวนคืน,https://www.readawrite.com/a/1za4ph,11355,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
2,เถียนเถียน,นิยายรักจีนโบราณ,20,การตายของเจ้าจันทร์ สาวน้อยวัย 19 ปี เหตุเกิดเพราะไม้จิ้มฟันแท้ๆ คิดแล้วช่างน่าอเนจอนาถใจ กระทั่งผีด,133.0,จบ,2.0,https://cdn.readawrite.com/articles/440/439322/thumbnail/small.gif,14.0,,มู่หรงเยว่ พระจันทร์ในดวงใจ,https://www.readawrite.com/a/1za8m2,4247,,,,,,0.0,0.0,3.0,3.0,4.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
3,Lovelyz_PCY,นิยายรักจีนโบราณ,11,“1 ร่าง 2 วิญญาณ ทิวาบุรุษ ราตรีสตรี กลางวันมืดดับ กลางคืนไร้แสงจันทร์และดาว 1 ร่างกลายเป็น 2&,48.0,จบ,19.0,https://cdn.readawrite.com/articles/592/591588/thumbnail/small.gif,6.0,"Lovelyz_PCY,นิยายรักข้ามกาลเวลา,นิยายจีนโบราณ,นิยายโรแมนติก,นิยายรัก",เยว่ชิง จอมใจอ๋องต้องสาป,https://www.readawrite.com/a/1zdrwi,6433,,,,,,0.0,0.0,2.0,3.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
4,Mr.HorkHak,นิยายรักจีนโบราณ,13,เงินตรา สุรา นารี สิ่งเหล่านี้คือกิเลส แต่ข้าเป็นนักพรต ข้าไม่ใช่นักบวช แล้วเหตุใดข้าจึงต้องห้ามใจกั,47.0,จบ,46.0,https://cdn.readawrite.com/articles/660/659953/thumbnail/small.gif,13.0,"นิยายจีน,กำลังภายใน,นิยายจีนโบราณ,ผจญภัย",นักพรตแดนทมิฬ,https://www.readawrite.com/a/1zfdps,7875,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
5,ดั่งโบตั๋นร่วงโรยรา,นิยายรักจีนโบราณ,2,โปรย * พรหมลิขิตเป็นเรื่องบังเอิญ หรือใครกำหนดไว้ จึงทำให้คนสองคนอยู่ห่างไกลคนละขอบฟ้ากับต้องมาพบเจอ,16.0,จบ,0.0,https://cdn.readawrite.com/articles/713/712638/thumbnail/small.gif,2.0,"นิยายรักข้ามกาลเวลา,นิยายจีนโบราณ",ลิขิตรักชะตาข้ามภพ,https://www.readawrite.com/a/1zglq3,1146,,,,,,0.0,0.0,1.0,2.0,2.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
6,Lily,นิยายรักจีนโบราณ,26,ข้าเป็นตัวร้ายแล้วอย่างไร ข้าเป็นคนดีแล้วอย่างไร พวกเจ้าอย่ามายุ่งกับข้านักจะได้ไหม!,43.0,จบ,6.0,https://cdn.readawrite.com/articles/693/692747/thumbnail/small.gif,8.0,"นิยายจีนโบราณ,Boy Love/Yaoi",ข้าคือตัวร้าย,https://www.readawrite.com/a/1zg5hr,2099,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
7,ไม่อาจจางหาย,นิยายรักจีนโบราณ,3,ชีวิตกูนี้ก็ ขนาดกระโดดตึกจะฆ่าตัวตาย ดันไปเกิดในโลกยุคโบราณซะงั้น T-T,7.0,จบ,1.0,https://cdn.readawrite.com/articles/811/810613/thumbnail/small.gif,3.0,"นิยายจีนโบราณ,นิยายจีน,นิยายรัก,นิยายโรแมนติก,ย้อนยุค,นิยายรักข้ามกาลเวลา,ดราม่า",ลิขิตรักเบญจมาศขาว 白菊花,https://www.readawrite.com/a/1zivpd,343,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,juliejoon,นิยายรักจีนโบราณ,127,จากสาวน้อยที่ชีวิตแสนเรียบง่ายต้องมาพลิกผันสู่วังวนของความรักความแค้น สองอย่างนี้จะปะปนเข้าด้วยกันจา,130.0,จบ,31.0,https://cdn.readawrite.com/articles/920/919540/thumbnail/small.gif,32.0,"นิยายจีนโบราณ,นิยายรัก,ย้อนยุค,นิยายจีน,แต่งงาน,หวาน",สลับรักสลับดวงใจ,https://www.readawrite.com/a/1zlfmk,19563,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
9,SP.parn🖤🥀,นิยายรักจีนโบราณ,2,ยังจดจำไว้ในใจ,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1063/1062356/thumbnail/small.gif,2.0,,ยังจดจำไม่เคยลืม,https://www.readawrite.com/a/1zor81,877,,,,,,0.0,0.0,1.0,2.0,1.0,1.3,1.0,1.0,1.0,1.1,1.3,1.4
10,ธิดาจันทร์ทรา,นิยายรักจีนโบราณ,61,หญิงสาวที่ตายเพราะความรักอย่างเธอจะทำอย่างเมื่อต้อง ข้ามภพมาเเบบไม่รู้ตัว,126.0,จบ,26.0,https://cdn.readawrite.com/articles/1145/1144067/thumbnail/small.gif,16.0,,หวังเซียนเทพธิดาข้ามภพ,https://www.readawrite.com/a/1zqnwm,10874,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
11,หมีชิโกะ,นิยายรักจีนโบราณ,18,"""น้ำตาไม่ได้ช่วยให้คนรักกลับมา""",23.0,จบ,11.0,https://cdn.readawrite.com/articles/1150/1149276/thumbnail/small.gif,8.0,,กระดาษเงินกระดาษทองใต้ต้นเหมย #wujiubian,https://www.readawrite.com/a/1zqs6g,2823,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
12,aye—,นิยายรักจีนโบราณ,1,จิวเมิ่ง วังนอกเมืองต้องสาป สัปดาห์สุดท้ายของฤดูร้อน กับคนผู้หนึ่ง “หวังอวิ้นหยาง”,8.0,จบ,4.0,https://cdn.readawrite.com/articles/1220/1219287/thumbnail/small.gif,1.0,"Horror,นิยายวายจีนโบราณ,วายจีนโบราณ,จีนโบราณ,พระเอกสวย",夏天 ณ คิมหันต์,https://www.readawrite.com/a/1zsfbr,346,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,ลองแต่ง55555,นิยายรักจีนโบราณ,0.0,หากตกอยู่ในห้วงความทุกข์​เราก็จะไม่พ้นทางดับทุกข์... ,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1298/1297195/thumbnail/small.gif,0.0,,หมู่บ้านที่สงบดั่งสายน้ำ..,https://www.readawrite.com/a/1zu8wp,39,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,D.Dolphin_p,นิยายรักจีนโบราณ,54,ลูกสาวจวนเสนาบดีโจว หลี่จิ้ง ใช้ชีวิตเยี่ยงคุณหนูตกอับมาได้สิบปี ตื่นมาอีกทีเพิ่งรู้ตัวว่า... เอ้า! ,99.0,จบ,8.0,https://cdn.readawrite.com/articles/1412/1411718/thumbnail/small.gif,25.0,"นิยายจีนโบราณ,นิยายจีน,ตลก,น่ารัก,ทะลุมิติ,ย้อนยุค,นิยายรัก",The Laziest Extra ข้าก็แค่ตัวประกอบจอมขี้เกียจ,https://www.readawrite.com/a/1zwwes,3210,,,,,,0.0,0.0,4.0,3.0,3.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
15,หลี่หง,นิยายรักจีนโบราณ,265,กำยานสูตรพิเศษนี้...นางตั้งใจเอาให้สหายของนาง...แล้วไยกลับกลายเป็นนางกับองค์รัชทายาทผู้นี้กันเล่า!!!,538.0,จบ,40.0,https://cdn.readawrite.com/articles/131/130901/thumbnail/small.gif,97.0,"นิยายจีนโบราณ,นิยายโรแมนติก,นิยายรัก",เพียงนาง 她一个人,https://www.readawrite.com/a/1z31u1,66678,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
16,Ginnysama,นิยายรักจีนโบราณ,16,คำมั่นสัญญา ความรักและความแค้นของมนุษย์ อสุรา มาร เทพสวรรค์จะจบลงเช่นไร? ,81.0,จบ,18.0,https://cdn.readawrite.com/articles/196/195216/thumbnail/small.gif,14.0,"นิยายแฟนตาซี,ปีศาจ,นิยายโรแมนติก,ย้อนยุค,สงคราม,ต่างโลก,สัตว์ประหลาด,ผจญภัย,เวทย์มนต์,กำลังภายใน,อสูร,ดราม่า,ทะลุมิติ,นิยายจีนโบราณ,ตลก,แต่งงาน,นิยายจีน,จอมยุทธ์,จีนโบราณ,เทพ,ความรัก,โรแมนติก",กลียุคลิขิตสวรรค์,https://www.readawrite.com/a/1z4jcl,7199,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
17,ฺBJ.WisTria,นิยายรักจีนโบราณ,3,(ทดลองอ่าน) แคว้นหนานหลี่ที่มีจักรพรรดิเว่ยฉางเหวินและฮองเฮาฝู่เฉาหยู่ปกครองล้วนผ่าสุขมาเนิ่นนาน จนก,22.0,จบ,62.0,https://cdn.readawrite.com/articles/228/227221/thumbnail/small.gif,3.0,นิยายรักจีนโบราณ,แผนรักพิชิตแผ่นดิน (จบ),https://www.readawrite.com/a/1z5ah1,3086,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.1
18,เบญจมาศโรยรา,นิยายรักจีนโบราณ,6,ทั้งสองวิวาห์กันตั้งแต่วัยเยาว์ทว่าหาได้มีใจต่อกันไม่ พอคนรักของเขาถูกวางยาจนเสียบุตรไปโทษทัณฑ์ทั้งห,40.0,จบ,5.0,https://cdn.readawrite.com/articles/242/241174/thumbnail/small.gif,3.0,"นิยายจีนโบราณ,แต่งงาน,หวาน,ดราม่า",ดวงใจไร้รัก,https://www.readawrite.com/a/1z5luo,2733,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.1
19,ปลาทองบุ๋งๆ,นิยายรักจีนโบราณ,5,"""กูกูเจ้าคะ"" ""มีอันใดหรือซูหนิง"" ""บ่าวสามารถรักนายตนเองได้หรือไม่เจ้าคะ"" ""รักไม่ได้หรอก แต่แอบรักน่ะ",17.0,จบ,1.0,https://cdn.readawrite.com/articles/321/320457/thumbnail/small.gif,4.0,,คุณชายเจ้าคะ ข้าแอบรักท่านได้หรือไม่,https://www.readawrite.com/a/1z7gkw,511,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
20,Oae ,นิยายรักจีนโบราณ,19,นี้ความจริงหรือความฝันกันแน่ ถ้าเป็นความฝันแล้วอย่างไร ถ้าเป็นความจริงแล้วอย่างไร ไม่ว่าจะความจริงหร,107.0,จบ,5.0,https://cdn.readawrite.com/articles/304/303404/thumbnail/small.gif,13.0,,ชิงลี่,https://www.readawrite.com/a/1z72no,7250,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
21,ทอสีรุ้ง,นิยายรักจีนโบราณ,30,เมื่อเรื่องราวความรักครั้งก่อนทำให้มังกรผู้ยิ่งใหญ่ต้องตัดหัวใจทิ้งเพื่อให้ไร้รัก.... และเมื่อความรั,115.0,จบ,61.0,https://cdn.readawrite.com/articles/307/306361/thumbnail/small.gif,24.0,"นางหงส์,ฮ่องเต้,สนม,ฮองเฮา,จีนโบราณ",นางหงส์ไร้ใจกับมังกรไร้รัก,https://www.readawrite.com/a/1z7536,17171,,,,,,0.0,0.0,4.0,4.0,3.0,3.7,2.2,2.3,2.8,2.9,3.7,3.7
22,Peach,นิยายรักจีนโบราณ,2,'นายท่าน ข้าอยากแต่งตัวเป็นหญิง' บ่าวน้อยกล่าวออกมา 'เหตุใดเล่า เจ้าจึงอยากแต่งหญิง' ผู้เป็นนายกล่าว,7.0,จบ,0.0,https://cdn.readawrite.com/articles/420/419305/thumbnail/small.gif,1.0,"นิยายรัก,นิยายจีนโบราณ,ย้อนยุค,นิยายโรแมนติก",แม่นางที่รัก,https://www.readawrite.com/a/1z9ra5,295,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,MISSTY ฉู่จิน 楚金,นิยายรักจีนโบราณ,10,เขาปลีกวิเวกมารับจ้างวาดรูปสาวงามผู้ต้องการสมัครเป็นนางสนม ทว่านอกจากจะมักถูกชวดเงินค่าจ้างไปจนแทบไม,47.0,จบ,0.0,https://cdn.readawrite.com/articles/449/448736/thumbnail/small.gif,8.0,"นิยายจีนโบราณ,เลี้ยงเด็ก,ย้อนยุค,นิยายรัก",บ้านของข้ามิใช่โรงทาน,https://www.readawrite.com/a/2zagb1,1253,,,,,,0.0,0.0,2.0,2.0,3.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
24,MISSTY ฉู่จิน 楚金,นิยายรักจีนโบราณ,"3,864",เขาคือท่านแม่ทัพแห่งแคว้นหยาง เขาเป็นที่รู้จักในนามแม่ทัพหน้าหินผู้เลือดเย็น เขาพร้อมที่จะปลิดชีพคนท,1288.0,จบ,149.0,https://cdn.readawrite.com/articles/453/452385/thumbnail/small.gif,614.0,"นิยายจีนโบราณ,นิยายรัก,แม่ทัพ,สาวใช้,หวาน,น่ารัก",กฎเหล็กของสาวใช้คือห้ามหลงรักท่านแม่ทัพ (สนพ สื่อวรรณกรรม),https://www.readawrite.com/a/2zajaa,468408,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
25,禠星 ซือซิง,นิยายรักจีนโบราณ,11,เพราะถูกโชคชะตาเคี่ยวกรำหนักหน่วง 'หลิวเยว่ซิน' จึงไม่เคยไว้ใจผู้ใด ยกเว้นชาวเยว่ฉีผู้นั้น...เขาดีต่,55.0,จบ,0.0,https://cdn.readawrite.com/articles/513/512670/thumbnail/small.gif,9.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก",พักใจใต้แสงจันทร์,https://www.readawrite.com/a/2zbxhp,1171,,,,,,0.0,0.0,3.0,2.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.6
26,อิงเถา,นิยายรักจีนโบราณ,46,เมล็ดพันธุ์เลว มิใช่ท่านเป็นคนหว่านใส่ผืนนาของหม่อมฉันหรอกหรือเพคะ ดินดำน้ำชุ่มทั้งไถทั้งกลบทุกเช้าค,106.0,จบ,37.0,https://cdn.readawrite.com/articles/514/513753/thumbnail/small.gif,18.0,"นิยายจีนโบราณ,นิยายโรแมนติก,นิยายจีน,หวาน",เหนือลิขิตรัก ภาคไขปริศนาลับสุสานหลวง,https://www.readawrite.com/a/2zbydn,13603,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
27,ลยาลี,นิยายรักจีนโบราณ,142,"""จะหย่าไม่หย่า?"" ""ไม่หย่า!"" ""เหตุใดเจ้าถึงได้ดื้อดึงถึงเพียงนี้?!"" ""เป็นสามีภรรยาแล้ว มิต่างจากจิตวิ",237.0,จบ,38.0,https://cdn.readawrite.com/articles/475/474179/thumbnail/small.gif,76.0,"ฮูหยินน้อย,นิยายจีน,นิยายจีนโบราณ,แม่ทัพ,หวาน,ฟิน,เลี้ยงต้อย,กินเด็ก",[ 谢卓君 ] ฮูหยินน้อย,https://www.readawrite.com/a/2zb22y,47073,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
28,โป๋เหม่ยเฉวี่ยน,นิยายรักจีนโบราณ,5,บุปผาต้องรัก: นิยายรักจีนโบราณ,10.0,จบ,0.0,https://cdn.readawrite.com/articles/639/638970/thumbnail/small.gif,5.0,,บุปผาต้องรัก,https://www.readawrite.com/a/2zevla,782,,,,,,0.0,0.0,2.0,2.0,1.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
29,ธาร กาลี,นิยายรักจีนโบราณ,4,ถูกน้องสาวลงมือฆ่า! แถมคู่หมั้นก็มาถูกแย่งชิง! ใบหน้าเสียโฉม! ต้องเป็นนางมารร้าย แล้วยังถูกตกแต่งให้,43.0,จบ,2.0,https://cdn.readawrite.com/articles/794/793558/thumbnail/small.gif,2.0,"นิยายโรแมนติก,ทะลุมิติ,แต่งงาน,ย้อนยุค,นิยายจีนโบราณ,ตลก,นิยายรัก,น่ารัก,หวาน",มงกฎนางมารร้าย,https://www.readawrite.com/a/2zihs3,1812,,,,,,0.0,0.0,1.0,2.0,2.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
30,ไซบีเรียน,นิยายรักจีนโบราณ,57,ผมมาอยู่ในร่างของงู ตัวจ้อยอายุพึ่งพึ่งได้7 ปี แต่ตัวเท่า2 นิ้ว บัดซบเกินคำจะบรรยาย!!! และยิ่งไปกว่า,166.0,จบ,1.0,https://cdn.readawrite.com/articles/832/831685/thumbnail/small.gif,53.0,"นิยายวาย,นิยายแฟนตาซี,น่ารัก,สองสามี",สามี อสรพิษ 2p-3p (อ่านฟรี),https://www.readawrite.com/a/2zjdwf,45602,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
31,Crystal_Black,นิยายรักจีนโบราณ,32,เมื่ออดีตย้อนกลับมาให้แก้ไขข้อผิดพลาด ภารกิจปฏิบัติการรักจับคู่แท้ก็เริ่มขึ้น... แต่เหตุไฉนภารกิจไม่,155.0,จบ,23.0,https://cdn.readawrite.com/articles/855/854684/thumbnail/small.gif,26.0,,สื่อรักสายสัมพันธ์ข้ามภพ,https://www.readawrite.com/a/2zjwoj,12033,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
32,มณีขาล,นิยายรักจีนโบราณ,111,ข้านั้นสิ้นอาฆาตยอมถอยทางวาสนาที่ถูกช่วงชิง แต่ไยเจ้ายังไม่คิดปล่อยข้า เช่นนั้นข้าจะไม่ปล่อยเจ้าไปเช,176.0,จบ,40.0,https://cdn.readawrite.com/articles/885/884720/thumbnail/small.gif,57.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายรัก,นิยายโรแมนติก,นิยายจีน,ดราม่า,นิยายแฟนตาซี,ทะลุมิติ,วังหลัง",ข้านั้นแสนชิงชัง [สนพ. Book of dream],https://www.readawrite.com/a/2zkm7p,26832,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
33,miyukao,นิยายรักจีนโบราณ,23,แม้ฟ้าจะพลิกผันให้ชีวิตเธอได้มาพบกับเรื่องที่ไม่คุ้นเคย แต่ชะตานับจากนี้เธอขอเป็นคนกำหนดเอง ,62.0,จบ,67.0,https://cdn.readawrite.com/articles/887/886028/thumbnail/small.gif,19.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายจีน",พลิกฟ้า ท้าชะตา,https://www.readawrite.com/a/2zkna3,13957,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
34,meilihua,นิยายรักจีนโบราณ,318,ในความยุติธรรมย่อมมีอธรรม มีนรกย่อมมีสวรรค์ ดินแดนสวรรค์มีเทพเซียน นรกอเวจีย่อมมีจอมมาร นางผู้ละทิ้ง,960.0,จบ,56.0,https://cdn.readawrite.com/articles/894/893665/thumbnail/small.gif,154.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,นิยายจีน,แต่งงาน,หวาน,น่ารัก",ปราการรักจักรพรรดิจอมมาร,https://www.readawrite.com/a/2zktia,101794,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
35,สุ่ยเฟิ่งเซียน,นิยายรักจีนโบราณ,24,สำหรับนางสามีช่างไร้ค่า กินก็ไม่ได้วันทั้งวันสร้างแต่เรื่องชวนปวดหัว ใครว่ามี สวามีเป็นท่านอ๋องแล้วส,212.0,จบ,4.0,https://cdn.readawrite.com/articles/864/863213/thumbnail/small.gif,15.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายรัก,นิยายโรแมนติก,แต่งงาน,หวาน,ทะลุมิติ,น่ารัก,ตลก,นิยายแฟนตาซี,ดราม่า,นิยายจีน",สิ้นรัก,https://www.readawrite.com/a/2zk4n8,11653,,,,,,0.0,0.0,3.0,4.0,4.0,3.7,2.2,2.4,2.8,2.9,3.7,3.7
36,กงเหลี่ยวซิน,นิยายรักจีนโบราณ,57,เธอ'การ์ตูน'ผู้เกลียดเรื่องน้ำเน่าเป็นที่สุด แต่นี่! เธอทะลุมาเป็น'ติ้งเล่อเหยา'พระชายาตำหนักท้ายของ,215.0,จบ,8.0,https://cdn.readawrite.com/articles/912/911004/thumbnail/small.gif,40.0,"กงเหลี่ยวซิน,ทะลุมิติ,นิยายจีนโบราณ,นิยายรักข้ามกาลเวลา,พระชายา,ติ้งเล่อเยา พระชายาตำหนักท้าย",ติ้งเล่อเหยา พระชายาตำหนักท้าย,https://www.readawrite.com/a/2zl8no,10609,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
37,PunrakBooks,นิยายรักจีนโบราณ,12,""" ท่านเชื่อในเรื่องของการข้ามภพหรือไม่เจ้าคะ "" "" ถ้าเชื่อว่ามีก็มี ถ้าเชื่อว่าไม่มีก็ไม่มี """,31.0,จบ,58.0,https://cdn.readawrite.com/articles/1100/1099733/thumbnail/small.gif,9.0,"นิยายจีนโบราณ,ย้อนยุค,ปั้นรักงานดี,ความสนุกที่สามารถพกพาไปได้ทุกที่",พิภพเสน่หา มายาเทพอสูร (สนพ.ปั้นรัก),https://www.readawrite.com/a/2zpmpx,4747,,,,,,0.0,0.0,3.0,3.0,2.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
38,เสี่ยวจี้,นิยายรักจีนโบราณ,678,จากสาวใช้ที่ต้องรองรับมือเท้าของเจ้านายก้าวขึ้นมาเป็นอนุของนายตนเอง ชีวิตหลิงเซียวพลิกผันไปตามกระแสน,308.0,จบ,99.0,https://cdn.readawrite.com/articles/1118/1117170/thumbnail/small.gif,100.0,"นิยายจีนโบราณ,ดราม่า,แม่ทัพ,หมอ",บุปผาวารี,https://www.readawrite.com/a/2zq1y5,107638,,,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
39,หวังเยี่ยน,นิยายรักจีนโบราณ,17,ท่ามกลางเมืองหลวง ปกคลุมไปด้วยไอปีศาจ ปวงประชาร้องหาคนช่วยแต่กลับไม่มีทหารสนใจใยดี นางผู้หลบหนีจากกา,63.0,จบ,11.0,https://cdn.readawrite.com/articles/1173/1172082/thumbnail/small.gif,10.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายรัก,นิยายจีน,นิยายโรแมนติก,นิยายแฟนตาซี,ตลก,หวาน,แต่งงาน",หิมะเหมันต์,https://www.readawrite.com/a/2zrbs2,2590,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
40,阿蘭 อาหลาน,นิยายรักจีนโบราณ,95,คำโปรย จากคนธรรมดาที่ไม่ธรรมดา ต้องย้อนกลับไปเพื่อทำภารกิจที่สวรรค์มอบให้แลกกับการลิขิตชะตาของตนเองใ,156.0,จบ,21.0,https://cdn.readawrite.com/articles/1300/1299283/thumbnail/small.gif,26.0,เฮียชินสายเปย์,บันทึกลิขิตเก้าหาง (ชื่อเดิม:ชะตาร้ายลิขิตรัก),https://www.readawrite.com/a/2zuamd,10976,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
41,กาฬจักรพรรดิ,นิยายรักจีนโบราณ,2,แข่งม้าอยู่ดีๆก็โดนเล่นทีเผลอ ตกผามาฟื้นในป่าแถมยังมียมทูตมาปรากฏต่อหน้าอีก,7.0,จบ,1.0,https://cdn.readawrite.com/articles/1322/1321241/thumbnail/small.gif,2.0,"นิยายจีนโบราณ,ย้อนยุค,ทะลุมิติ",แม่นางพระจันทร์,https://www.readawrite.com/a/2zusjq,297,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,Kuro usagi987,นิยายรักจีนโบราณ,1,......ครั้งที่ 19998 หลงลืมไปแม้กระทั้งตัวตนหรือเป้าหมายที่ตนวนเวียนในวัฏสสารเช่นนี้อยู่รำไป ทำไมกัน,7.0,จบ,2.0,https://cdn.readawrite.com/articles/1364/1363294/thumbnail/small.gif,1.0,"นิยายจีน,นิยายจีนโบราณ,ย้อนยุค,นิยายแฟนตาซี,ชาติภพ,แก้แค้น,เทพเซียน",ทวนกระแส,https://www.readawrite.com/a/2zvrv9,352,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,รัตติกาล,นิยายรักจีนโบราณ,16,สวัสดีครับ นี้เป็นนิยายเรื่องแรกของผมนะครับ เป็นเรื่องของดิน เด็กหนุ่ม ที่เป็นนักฆ่า แต่ดันตายเพราะเ,39.0,จบ,5.0,https://cdn.readawrite.com/articles/1454/1453984/thumbnail/small.gif,5.0,"ทะลุมิติ,นิยายจีนโบราณ,ดราม่า,ย้อนยุค",เกินใหม่ททังที่ตองมี (ผัว) แฟน ใหม่,https://www.readawrite.com/a/2zxvwe,1056,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
44,จิ๊เอ๋อเจ้าค่ะ,นิยายรักจีนโบราณ,63, เมื่ออยู่ต่างยุคสมัย ต่างชาติภพ วธกาอย่างเธอจะทำอย่างไร ตายก่อนวัยอันควรเพราะความตั้งใจผิดพลาดของท่,171.0,จบ,17.0,https://cdn.readawrite.com/articles/156/155114/thumbnail/small.gif,32.0,"จอมยุทธ์,นิยายจีนโบราณ,นิยายจีน,นางเอกเทพทรู",ปี้อันฮวาบุปผาเริงระบำ,https://www.readawrite.com/a/2z3llt,14200,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
