,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
0,ป่วนใจ,นิยาย Boy Love Secret Room,"1,166",ถึงผมจะอยากได้เงิน แต่ก็ไม่ได้อยากเป็นดารา AV นะเว่ย แถมหนังที่ผมต้องเล่น ดันเป็น AV เกย์!,"1,442",จบ,48.0,https://cdn.readawrite.com/articles/444/443846/thumbnail/,354.0,,เขาบังคับผมให้เล่น AV,https://www.readawrite.com/a/azacbb,"270,796",เขาบังคับผมให้เล่น,
1,tomatoesbae,นิยาย Boy Love Lovely Room,1,ผู้มีพระคุณอันดับที่สองรองจากแม่ ผู้ที่ให้ทุกอย่าง... โดยไม่หวังผลตอบแทน?,5,จบ,1.0,https://cdn.readawrite.com/articles/444/443495/thumbnail/,1.0,"Boy Love/Yaoi,18+",คุณธันย์ของธิชา,https://www.readawrite.com/a/azac1a,189,คุณธันย์ของธิชา,
2,varirin,นิยาย Boy Love Lovely Room,6,เทอร์เรนซ์ หยางรักเพื่อนสนิทข้างเดียว ทั้งที่อีกฝ่ายแต่งงานแล้วเขาก็ยังไม่อาจเลิกรักได้ วันนึงหลังอุ,40,จบ,2.0,https://cdn.readawrite.com/articles/448/447451/thumbnail/,3.0,"18+,Boy Love/Yaoi,ดราม่า,นิยายรัก,นิยายแฟนตาซี,ลึกลับ,รักต่างโลก",ANOTHER WORLD - รักต่างโลก,https://www.readawrite.com/a/azaf9b,"1,158",รักต่างโลก,
3,Jecun\'n,นิยาย Boy Love Lovely Room,0,"""อยากมีชีวิตอยู่อย่าคิดเสือกกับน้องกุ""",0,จบ,1.0,https://cdn.readawrite.com/articles/450/449271/thumbnail/,0.0,,บ้านนี้สายโหด,https://www.readawrite.com/a/azagqb,57,บ้านนี้สายโหด,
4,Cayla☆,นิยาย Boy Love Lovely Room,6,"Once upon a time, Love is pain. กาลครั้งหนึ่งนานมาแล้ว ,ความรักเป็นเรื่องเจ็บปวด",4,จบ,1.0,https://cdn.readawrite.com/articles/451/450802/thumbnail/,4.0,"นิยายวาย,#นิยายy,Boy Love/Yaoi,#บันทึกความสุขของเมื่อวาน",บันทึกความสุขของเมื่อวาน,https://www.readawrite.com/a/azai02,515,บันทึกความสุขของเมื่อวาน,
5,Turnin\' BLUE,นิยาย Boy Love Secret Room,55,"Mafia's Toy ของเล่น...มาเฟีย "" ของเล่นไร้ค่าแบบมึง. อีกไม่นานกูก็ต้องโยนทิ้งเมื่อกูเบื่อ อย่าสะเออะม",155,จบ,4.0,https://cdn.readawrite.com/articles/453/452076/thumbnail/,32.0,"18+,Boy Love/Yaoi,SM,ดราม่า,มาเฟีย",Mafia\'s Toy ของเล่นมาเฟีย (sm/ ),https://www.readawrite.com/a/azaj1g,"7,866",ของเล่นมาเฟีย,
6,แมวน้อยผู้น่ารัก,นิยาย Boy Love Lovely Room,7,อือ`~อ่ะที่นี้ที่ไหนไม่ใช่บ้านเรานี้ อะแกเป็นใครเจ้ามนุษย์ อ่าา,45,จบ,1.0,https://cdn.readawrite.com/articles/456/455142/thumbnail/,7.0,"Boy Love/Yaoi,ดราม่า,โรงเรียน,นิยายแฟนตาซี,ปลอมตัว",จับแมวให้กลายเป็นคน,https://www.readawrite.com/a/azalj2,938,จับแมวให้กลายเป็นคน,
7,Banoffypie,นิยาย Boy Love Lovely Room,69,เขาคือเด็กหนุ่มผู้ชอกช้ำใจตายจากความรัก ดวงวิญญาณเขาย้ายกลับมาในร่างของใครที่เขาไม่รู้จักในช่วงเวลาอ,453,จบ,1.0,https://cdn.readawrite.com/articles/456/455418/thumbnail/,51.0,"18+,Boy Love/Yaoi,ตลก,นิยายโรแมนติก",ติณภพ [สนพ.Peachypie],https://www.readawrite.com/a/azalqx,"8,995",ติณภพ,
8,vnomenon,นิยาย Boy Love Lovely Room,22,มีหลายเรื่องที่เราไม่รู้ เช่นเดียวกับสิ่งที่เราไม่อยากให้ใครรู้ โดยเฉพาะกับคน ที่เราแอบชอบ,13,จบ,42.0,https://cdn.readawrite.com/articles/457/456777/thumbnail/,6.0,"Boy love,เรื่องผี,แฟนตาซี",กัน กับ แบงก์ แก๊งป่วนผี,https://www.readawrite.com/a/azamur,"2,076",กันกับแบงก์แก๊งป่วนผี,
9,CIRCE,นิยาย Boy Love Lovely Room,11,เรื่องน่าแปลกชวนฉงนเกิดขึ้นได้เพียงเพราะคุณ 'เก็บของข้างทาง' ความลึกล้ำอันซับซ้อนของ 'เรื่องเล่า' ที,62,จบ,7.0,https://cdn.readawrite.com/articles/456/455850/thumbnail/,10.0,"Yaoi,เรื่องเล่า,ตำนาน,นิทาน,แฟนตาซี,โชตะค่อน",The shepherd boy’s story เรื่องเล่าของเด็กเลี้ยงแกะ,https://www.readawrite.com/a/azam4a,"1,854",เรื่องเล่าของเด็กเลี้ยงแกะ,
10,๛NaaribuS๛,นิยาย Boy Love Lovely Room,123,“ขวัญ” ยังคงฝันร้ายซ้ำแล้วซ้ำอีก ในนิมิตอันหน้าสะพรึงกลัว เขาถูกชำแหละออกเป็นชิ้นๆ กลืนก,569,จบ,25.0,https://cdn.readawrite.com/articles/462/461682/thumbnail/,61.0,,ห้วงฝันอันธการ,https://www.readawrite.com/a/azaquw,"26,523",ห้วงฝันอันธการ,
11,NhkwaTK,นิยาย Boy Love Secret Room,39,ใครบอกว่า คนใส่แว่นมักจะนิสัยเรียบร้อย ผมว่าเขาคงคิดผิดแล้วละ,183,จบ,1.0,https://cdn.readawrite.com/articles/463/462274/thumbnail/,23.0,"18+,Boy Love/Yaoi,Mpreg,มาเฟีย",Spectacles for mafia ไอ้แว่น(มาเฟีย)นี่เมียกู,https://www.readawrite.com/a/azarct,"4,641",ไอ้แว่น,
12,พันธุรัต,นิยาย Boy Love Lovely Room,4,ปากเขาร้ายพยายามไล่ไปให้ไกล แต่อ้อมแขนเขากลับยื่นมือมาปกป้องบุหลันดอกนั้นครั้งแล้วครั้งเล่า,11,จบ,5.0,https://cdn.readawrite.com/articles/464/463037/thumbnail/,4.0,"นิยายวาย,Y,Boy Love/Yaoi,นิยายรัก,ความรัก,รักโรแมนติค,ธาวิน,บุหลัน,บุรินทร์,ประทัดจีน,ตามตื๊อ,เย็นชา",ในอ้อมแขนคุณ,https://www.readawrite.com/a/azarym,473,ในอ้อมแขนคุณ,
13,พ่อบ้านผู้นั้น,นิยาย Boy Love Secret Room,335,พี่เป็นคนทำให้ผมคลุ้มคลั่งเร้าร้อนเป็นไฟ ในขณะที่ชาร์ลทำให้ผมเสพติดลุ่มหลงจนถอนตัวไม่ขึ้น,576,จบ,41.0,https://cdn.readawrite.com/articles/464/463067/thumbnail/,113.0,"18+,Boy Love/Yaoi,Yaoi,incest,Shota,น้อง,drama,โชตะ,Threesome,3p,ยอมรัก,ยามรัก",ยอมรัก - [II]ยามรัก [3p],https://www.readawrite.com/a/azas0h,"62,214",ยอมรัก,
14,ปลาบนฟ้า,นิยาย Boy Love Lovely Room,139,"Hey, sweety Throw your clothes on the floor I'm gonna take my clothes off too;-)",508,จบ,12.0,https://cdn.readawrite.com/articles/469/468064/thumbnail/,61.0,,หมอดุนะ หนูไหวไหมคะ,https://www.readawrite.com/a/azaw39,"23,529",หมอดุนะหนูไหวไหมคะ,
15,MakeAWish,นิยาย Boy Love Lovely Room,627,คนนึงก็เพื่อนสนิท อีกคนแม่งก็น้อง แล้วไอ้สองคนนี้ก็ดันมาหลงอะไรผมไม่รู้เอาแต่ตีกันแย่งผมไม่รู้จักเหน,792,จบ,27.0,https://cdn.readawrite.com/articles/471/470951/thumbnail/,171.0,"วิศวะ,หลง,18+,Boy Love/Yaoi,SM",ศึกชิงรัก 3p,https://www.readawrite.com/a/azayfq,"60,297",ศึกชิงรัก,
16,PA__VG [MN],นิยาย Boy Love Secret Room,135,เมื่อคน ๆ นึงโดนแย่งแฟน โดนหักหลังมันก็ต้องมีการแก้แค้คืนกันบ้าง ถึงจะสาสมในสิ่งที่โดนกระทำ แต่เขา `,166,จบ,26.0,https://cdn.readawrite.com/articles/430/429726/thumbnail/,32.0,"18+,Boy Love/Yaoi,ตลก,มาเฟีย,นิยายรัก",จอมวายร้าย,https://www.readawrite.com/a/aza0rv,"25,318",จอมวายร้าย,
17,Black Dion,นิยาย Boy Love Lovely Room,388,,689,จบ,0.0,https://cdn.readawrite.com/articles/430/429044/thumbnail/,181.0,"18+,Boy Love/Yaoi,Mpreg,SM,ดราม่า",ว่าง,https://www.readawrite.com/a/aza08e,"41,452",ว่าง,
18,Simon Yu,นิยาย Boy Love Lovely Room,6,เพราะความกระหายในอำนาจของบิดา ทำให้อิสรภาพที่เขาเคยมีถูกริดรอนลงเพราะผู้ชายคนนั้น ผู้ชายที่ได้ชื่อว่,15,จบ,2.0,https://cdn.readawrite.com/articles/432/431798/thumbnail/,4.0,"Boy Love/Yaoi,มาเฟีย",มังกรเล่นลม,https://www.readawrite.com/a/aza2h3,"1,066",มังกรเล่นลม,
19,แอบอิง,นิยาย Boy Love Lovely Room,10,เมาเหล้า​เมาได้เมาดี แต่พอตื่น​ขึ้นมากับพบใครบางคนนอนซมอกบนตัว,21,จบ,5.0,https://cdn.readawrite.com/articles/433/432715/thumbnail/,4.0,,เมารักเมาค้าง,https://www.readawrite.com/a/aza38a,933,เมารักเมาค้าง,
20,เมไร,นิยาย Boy Love Lovely Room,117,“ไม่ว่าสำหรับคนอื่น เรื่องนี้จะเล็กแค่ไหน แต่ถ้าเป็นเรื่องของภัทร มันใหญ่สำหรับเค้าเสมอ”,176,จบ,17.0,https://cdn.readawrite.com/articles/436/435798/thumbnail/,45.0,"ASmallStory,นิยายyoi,ณภัทรปณวัช",เรื่องเล็กๆ / A small story,https://www.readawrite.com/a/aza5qd,"17,245",เรื่องเล็กๆ,
21,ไก่ทอดมาแล้วจ้า,นิยาย Boy Love Lovely Room,147,ความรักที่เกิดจากความบังเอิญ รู้จักกันไม่ถึงหนึ่งวันตอบตกลงเป็นแฟนกันอย่างหน้าตาเฉย คนหนึ่งพยายามที่,394,จบ,33.0,https://cdn.readawrite.com/articles/438/437349/thumbnail/,53.0,,SS2 เฮียบิ๊กรักมารวยนะ,https://www.readawrite.com/a/aza70o,"26,478",เฮียบิ๊กรักมารวยนะ,
22,veges46,นิยาย Boy Love Lovely Room,0,นานมาแล้วที่เราเลิกลากันไป..ตั้งแต่วันนั้นไม่อาจลบภาพออกไปจากความทรงจำ เธออาจไม่มีวันให้อภัยก็จริง..,4,จบ,2.0,https://cdn.readawrite.com/articles/441/440693/thumbnail/,0.0,"นิยายโรแมนติก,SM,นิยายรัก,ดราม่า,18+,Boy Love/Yaoi,มิวอาร์ต,MewArt,ฟิคมิวอาร์ต,นิยายมิวอาร์ต,มิวอาร์ตคู่จริงเถอะ,มิว,อาร์ต,ศิลปะของมิว",ศิลปะของมิว,https://www.readawrite.com/a/aza9q8,910,ศิลปะของมิว,
23,Ranmaru *,นิยาย Boy Love Lovely Room,751,เดินผ่านกันตั้งหลายครั้งไม่เคยจำเราได้ แต่พอวันนั้นอ่านนิยายที่อีกฝ่ายเขียนแล้วเกิดอินเกินจนไปอินบ็อ,"1,411",จบ,38.0,https://cdn.readawrite.com/articles/487/486790/thumbnail/,255.0,"Boy Love/Yaoi,นิยายวาย,น่ารัก,นักเขียน,ขี้อ่อย",► อย่าให้พี่แดนรู้เรื่องนี้ ◄ [Yaoi],https://www.readawrite.com/a/azbcda,"111,271",อย่าให้พี่แดนรู้เรื่องนี้,
24,ภูษานารี,นิยาย Boy Love Secret Room,147,จะเป็นอย่างไร? เมื่อเทพเกิดใหม่เจียวเมิ่งได้เป็นเทพฝึกหัดที่คุกสวรรค์ และเขาก็ได้พบกับจอมมารผู้ที่กร,288,จบ,72.0,https://cdn.readawrite.com/articles/507/506879/thumbnail/,31,"Boy Love/Yaoi,นิยายจีนโบราณ,เทพ,25+",เกิดเป็นเทพฝึกหัด ต้องจัดจอมมารซะหน่อย,https://www.readawrite.com/a/azbsr9,"17,568",เกิดเป็นเทพฝึกหัดต้องจัดจอมมารซะหน่อย,
25,羲和清零 (ซีเหอชิงหลิง),นิยาย Boy Love Lovely Room,686,นี่เป็นเรื่องราวความรักของเกย์แอ๊บแมนสองคนที่มาบรรจบกัน,"2,299",จบ,25.0,https://cdn.readawrite.com/articles/510/509231/thumbnail/,351,"Boy Love/Yaoi,นิยายแปล,นิยายจีน,คอมเมดี้,นิยายโรแมนติก",[] ชีวิตแฟนปลอมๆ ของไอดอลมหาลัย,https://www.readawrite.com/a/azbuog,"113,508",ชีวิตแฟนปลอมๆของไอดอลมหาลัย,
26,Y Indee,นิยาย Boy Love Secret Room,335,เด็กหนุ่มผู้อาศัยอยู่ในป่าทมิฬได้ซ่อนบางอย่าง... ภายใต้ใบหน้าจิ้มลิ้ม และออกตามหาบางสิ่งมาเติมเต็มหั,"1,177",จบ,18.0,https://cdn.readawrite.com/articles/476/475485/thumbnail/,181,"Bestiality,incest,crossdresser,rape,25+,Shota,SM,badly,4p",คนวิปริต จิตวิปลาส,https://www.readawrite.com/a/azb35a,"71,042",คนวิปริตจิตวิปลาส,
27,เเมวบ๊อง,นิยาย Boy Love Lovely Room,15,คุณคือคนในฝันหรือในอดีตกันเเน่? ในฝันคงไม่พอ ในชีวิตเลยดีกว่า,19,จบ,2.0,https://cdn.readawrite.com/articles/478/477954/thumbnail/,10,"เเมวบ๊อง,คุณในฝันของคุณหมอ,อูอุง,Boy Love/Yaoi",คุณในฝันของคุณหมอ,https://www.readawrite.com/a/azb55t,630,คุณในฝันของคุณหมอ,
28,แก้วใส,นิยาย Boy Love Lovely Room,19,ถ้าพ่อคิดจะหาแม่ใหม่ให้พ่อคิดผิดแล้ว”ดาวเหนือไม่ยอม!!”,44,จบ,15.0,https://cdn.readawrite.com/articles/480/479823/thumbnail/,5,"18+,ดราม่า,มาเฟีย,Boy Love/Yaoi",เพราะหลง...เพราะรัก,https://www.readawrite.com/a/azb6o8,"3,965",เพราะหลงเพราะรัก,
29,SomethingBlueX,นิยาย Boy Love Secret Room,229,"""กูไม่ชอบแบ่งใครกินใครใช้ กูว่ามึงก็ไม่น่าชอบ"" เพื่อนไม่จริง พี่น้องท้องชนกัน เคยได้ยินแต่คนอื่นพูดแ",286,จบ,10.0,https://cdn.readawrite.com/articles/535/534182/thumbnail/,66,"#ก้อนหินรสน้ำตาล,#เรื่องบนเตียง",ก้อนหินรสน้ำตาล,https://www.readawrite.com/a/azcg2c,"12,912",ก้อนหินรสน้ำตาล,
30,colacola,นิยาย Boy Love Lovely Room,89,เกิดอะไรไม่เกิดมาเกิดในเกมยันเดเระ บอกตามตรงว่าไม่อยากเป็นนางเอก!!,436,จบ,1.0,https://cdn.readawrite.com/articles/542/541330/thumbnail/,67,"Boy Love/Yaoi,ดราม่า,ตลก,นิยายแฟนตาซี,นิยายโรแมนติก",เกิดใหม่ที่ไหนไม่เกิด มาเกิดในเกมจีบหนุ่มยัน,https://www.readawrite.com/a/azclvk,"9,193",เกิดใหม่ที่ไหนไม่เกิดมาเกิดในเกมจีบหนุ่มยัน,
31,P-ITEM,นิยาย Boy Love Lovely Room,"1,798",ในวันสิ้นโลกปีที่10จู่ๆเขาที่เป็นแรงงานหาเช้ากินค่ำของฐานผู้รอดชีวิตอันดับ1 ก็ได้เผลอโดนสัตว์กลายพัน,"2,081",จบ,74.0,https://cdn.readawrite.com/articles/543/542104/thumbnail/,493,"Boy Love/Yaoi,18+,วันสิ้นโลก,ย้อนเวลา,พลังพิเศษ,แก้ไขอดีต,นิยายโรแมนติก,มหาวิทยาลัย,สายหื่น,สายฮา,พี่นางฟ้าสุดหล่อ,ท่านมหาเทพ,สาวน้อยเป็นสายกินเนื้อ,ซอมบี้,สัตว์กลายพันธุ์",ชีวิตในอุดมคติหลังวันสิ้นโลก (เปลี่ยนชื่อ),https://www.readawrite.com/a/azcmio,"169,216",ชีวิตในอุดมคติหลังวันสิ้นโลก,
32,ChezshireCatz,นิยาย Boy Love Lovely Room,3,เรือไหนก็ได้ เรื่องของไรท์- มีไว้ลงพาร์ทบรรยายของฟิค+ฟิคจากในจอยนะฮ้าบ [ไม่มีพาร์ทแชท],8,จบ,6.0,https://cdn.readawrite.com/articles/551/550257/thumbnail/,3,HNB,[HNB] คลังฟิคของชชค.สาขารีดอะไรท์,https://www.readawrite.com/a/azct6m,765,คลังฟิคของชชคสาขารีดอะไรท์,
33,สุขพบพาน,นิยาย Boy Love Lovely Room,4,[Bubble Tea Challenge] ผลเป็นอย่างไร เมื่อเจิ้งเยี่ยนชวนฝ่าบาทดื่มชานมไข่มุก... โดยไม่ใช้มือ,8,จบ,0.0,https://cdn.readawrite.com/articles/556/555616/thumbnail/,2,,ชิวเยี่ยน,https://www.readawrite.com/a/azcxjq,340,ชิวเยี่ยน,
34,NRI_07042538,นิยาย Boy Love Lovely Room,19,เมื่อวิญญาณนายทหารแฝดพี่ไปอาศัยอยู่ในร่างแฝดน้องผู้เป็นนักแสดงดาวรุ่ง,56,จบ,6.0,https://cdn.readawrite.com/articles/527/526042/thumbnail/,10,"Boy Love/Yaoi,นิยายแฟนตาซี,สายลับ,นิยายรัก",ร่างรัก,https://www.readawrite.com/a/azc9er,"1,395",ร่างรัก,
35,นักเขียน ชื่อ อ๋องนะครับ,นิยาย Boy Love Lovely Room,1,นายเอก ชื่อ หวังถิงอี้ (ถิงอี้) พระเอก ชื่อ หู่ จีตง,1,จบ,1.0,https://cdn.readawrite.com/articles/571/570191/thumbnail/,1,,รักข้ามแดน แดนความฝัน,https://www.readawrite.com/a/azdag6,303,รักข้ามแดนแดนความฝัน,
36,chorchoey,นิยาย Boy Love Lovely Room,2,เพียง...คนที่อกหักไม่ถึงกับตาย ผ่าน...เรื่องนี้ไปได้ ก็สบายแล้วกู,7,จบ,4.0,https://cdn.readawrite.com/articles/587/586008/thumbnail/,2,,เพียงผ่านมาพบขวานฟ้า,https://www.readawrite.com/a/azdnd3,603,เพียงผ่านมาพบขวานฟ้า,
37,ChideaMo,นิยาย Boy Love Secret Room,67,ตระกูลของผมมีกฎอยู่อย่างหนึ่ง และมันได้สืบทอดกันมาจากรุ่นสู่รุ่น ซึ่งผมก็ทำตามโดยตลอด แต่สุดท้ายแล้ว,400,จบ,0.0,https://cdn.readawrite.com/articles/590/589959/thumbnail/,65,,"ใจร่าน [Yaoi,harem,sm,ร่าน,ใจร่าน]",https://www.readawrite.com/a/azdqky,"32,647",ใจร่าน,
38,ChideaMo,นิยาย Boy Love Secret Room,559,เรื่องนี้จะมีฉากNC เกือบทุกตอนนะครับและเป็นแนวร่านๆอีกเช่นเคย ตัวละครของเราไม่ได้ร่านขนาดนั้นแค่เป็น,"3,182",จบ,0.0,https://cdn.readawrite.com/articles/590/589988/thumbnail/,484,,"อาจารย์ร่านหรอครับ พวกผมไหวนะ [Yaoi,harem,?P,ร่าน]",https://www.readawrite.com/a/azdqls,"143,690",อาจารย์ร่านหรอครับพวกผมไหวนะ,
39,YGene,นิยาย Boy Love Lovely Room,3,เรื่องราวความน่ารักของนายปากหมา 'ชาย' ผู้ตกหลุมรักกับหนุ่มน้อยสัตวะแพทย์ 'แทน' คนนึ่งปากหมา คนนึ่งขี,26,จบ,2.0,https://cdn.readawrite.com/articles/566/565561/thumbnail/,3,"18+,Boy Love/Yaoi,ตลก,นิยายรัก,วิศวะ,โรงเรียน", P A K M A R > ปากหมา,https://www.readawrite.com/a/azd6nv,547,ปากหมา,
40,Sky Pen,นิยาย Boy Love Lovely Room,36,ผมไปฉลองครองโสดอีกครั้งของไอ้หมีเพื่อนรัก แต่มันดันสั่งในสิ่งที่ผมห้ามและในที่สุดก็จบลงด้วยความสัมพั,94,จบ,14.0,https://cdn.readawrite.com/articles/614/613032/thumbnail/,16,"18+,Boy Love/Yaoi,Mpreg",หมีกินวาฬ,https://www.readawrite.com/a/azeaf7,"9,108",หมีกินวาฬ,
41,Nukumib,นิยาย Boy Love Lovely Room,0,เมื่อชายขี้เหงาเข้าใช้บริการเรื่องอย่างว่าเป็นครั้งแรก แล้วตาเจ้ากรรมพลันไปสบเข้ากับตาใส ๆ ของเด็กหน,0,จบ,2.0,https://cdn.readawrite.com/articles/618/617328/thumbnail/,0,"นิยายวาย,ชายรักชาย,Boy Love/Yaoi,นิยายรักวัยรุ่น",ชายขี้เหงากับหนุ่มเหน้าข้างทาง,https://www.readawrite.com/a/azedwx,81,ชายขี้เหงากับหนุ่มเหน้าข้างทาง,
42,ไอ้ตูดหมึก,นิยาย Boy Love Lovely Room,14,คุณเชื่อหรือไม่ว่าความรักสามารถเปลี่ยนแปลงคนคนนึงที่ไม่มีอะไรดีเลยในชีวิตให้เป็นคนใหม่ได้จริง,27,จบ,20.0,https://cdn.readawrite.com/articles/622/621530/thumbnail/,5,,รักหน่วงๆ,https://www.readawrite.com/a/azehd0,"1,945",รักหน่วงๆ,
43,MeiHT,นิยาย Boy Love Lovely Room,"11,679",อัลฟ่าผู้เป็นพนักงานออฟฟิศใส่แว่นหนาเตอะธรรมดาๆกับโอเมก้าหนุ่มผู้ได้ชื่อว่าเป็นอันดับหนึ่งแห่งวงการม,"13,812",จบ,50.0,https://cdn.readawrite.com/articles/622/621392/thumbnail/,"3,331","omegaverse,นิยายรัก,ชนชั้น",อัลฟ่าหมาวัด {Omegaverse} [End],https://www.readawrite.com/a/azeh92,"1,041,546",อัลฟ่าหมาวัด,
44,minibear_secret,นิยาย Boy Love Lovely Room,18,ทะ ทำยังไงดี ผมไปชนรถใครก็ไม่รู้ ดูท่าจะแพงซะด้วย หรือว่าจะหนี แต่คุณย่าไม่ได้สอนให้หนีความผิดด้วย ท,55,จบ,17.0,https://cdn.readawrite.com/articles/623/622659/thumbnail/,14,"18+,Boy Love/Yaoi,นิยายรัก,ใสๆ,พี่คอกเทล,น้องเบค่อน",My Love เพราะคุณผมยอม Yaoi,https://www.readawrite.com/a/azeia9,"8,044",เพราะคุณผมยอม,
45,วังวนในวงวาย,นิยาย Boy Love Secret Room,"1,893",คำก็แรด สองคำก็มั่ว สามคำก็ร่าน พี่แค่ยังไม่เจอคนที่ใช่เท่านั้นแหละ คอยดูเถอะ พี่จะทำให้น้องยอมรับว่,"1,304",จบ,70.0,https://cdn.readawrite.com/articles/627/626038/thumbnail/,302,"ควีนบนเตียง,แสตมป์ฟีฟ่า,Boy Love/Yaoi,นิยายวาย,18+,วังวนในวงวาย,เด็กตระกูลหวัง,สงกรานต์อ่านฟิน",QUEEN on bed ควีนบนเตียง,https://www.readawrite.com/a/azel1s,"153,289",ควีนบนเตียง,
46,Verona,นิยาย Boy Love Lovely Room,24,'ข้าวจ้าว' เชื่อมาตลอดว่าฟ้าหลังฝนสวยงามเสมอแม้มันจะไม่เคยเกิดขึ้นกับตัวเองเลยจนได้มาพบกับเขาคนนั้น.,177,จบ,1.0,https://cdn.readawrite.com/articles/633/632033/thumbnail/,19,,ทินกรชมเดือน (วายพีเรียด),https://www.readawrite.com/a/azepx3,"5,340",ทินกรชมเดือน,
47,MeanMania.,นิยาย Boy Love Lovely Room,"22,683",ผมทำเขา แต่ผมดันท้องซะเอง (เมะท้องเอง),"15,005",จบ,78.0,https://cdn.readawrite.com/articles/641/640864/thumbnail/,"4,325","เมะท้อง,Mpreg,ไอ้หนอน,พ่อม้าน้ำ,ท้องได้ไงวะ,นิยายวาย,Boy Love/Yaoi",( Mpreg ) รู้ตัวอีกทีตัวอ่อนนี่ก็มาแอบฟักตัวในท้องผมที่มียีนเพศพ่อ 100%,https://www.readawrite.com/a/azex5e,"2,215,705",รู้ตัวอีกทีตัวอ่อนนี่ก็มาแอบฟักตัวในท้องผมที่มียีนเพศพ่อ,
48,ฌาน,นิยาย Boy Love Lovely Room,5,ไอรัก: นิยาย Boy Love Lovely Room,17,จบ,14.0,https://cdn.readawrite.com/articles/611/610098/thumbnail/,4,"Boy Love/Yaoi,นิยายรัก,โรงเรียน",ไอรัก,https://www.readawrite.com/a/aze81d,"2,545",ไอรัก,
49,BANGEARN,นิยาย Boy Love Secret Room,7,ขอจับตูดได้ไหม? แลกกับบัตรทรูสามร้อย แต่ถ้าให้จับช้างน้อย จะให้บัตรทรูหนึ่งพัน หรือนายต้องการทั้งสอง,40,จบ,2.0,https://cdn.readawrite.com/articles/659/658722/thumbnail/,5,"Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,ตลก,โรงเรียน",ชีวิตของผมมันครับ,https://www.readawrite.com/a/azfcpm,"1,301",ชีวิตของผมมันครับ,
50,The Unlikely,นิยาย Boy Love Lovely Room,688,เคะกากๆได้เสียความรักไปอย่างสมบูรณ์และได้ทิ้งเมะสารเลวไป แล้วในที่สุดเมะสารเลวก็กลับมามีสติ : โอ้ งั,"2,119",จบ,19.0,https://cdn.readawrite.com/articles/661/660339/thumbnail/,319,"Boy Love/Yaoi,นิยายแฟนตาซี,ตลก,18+",[] THE SCRIPT IS NOT LIKE THIS เนื้อเรื่องมันไม่ใช่แบบนี้ BL,https://www.readawrite.com/a/azfe1t,"91,928",เนื้อเรื่องมันไม่ใช่แบบนี้,
51,Chimpanzee,นิยาย Boy Love Lovely Room,5,PP : ใครๆก็บอกว่าพี่ไม่ควรมีคนเดียวในโลก... อ่านแล้วพวกเธอจะต้องบอกว่าทำไมพี่ต้องมีคนเดียวในโลกด้วยว,15,จบ,3.0,https://cdn.readawrite.com/articles/674/673693/thumbnail/,2,"Boy Love/Yaoi,พี่ไม่ควรมีคนเดียวในโลก,เพียงพี่,วิศวะ,สถาปัตย์",พี่ไม่ควรมีคนเดียวในโลก [Yaoi],https://www.readawrite.com/a/azfoxd,582,พี่ไม่ควรมีคนเดียวในโลก,
52,－ThichA.,นิยาย Boy Love Secret Room,204,รักเคยชมกลับช้ำ ยิ่งช้ำ ระกำช้ำในฤทัย,534,จบ,7.0,https://cdn.readawrite.com/articles/686/685446/thumbnail/,100,"ปลูกรักณปฐพี,omegaverse,Boy Love/Yaoi",ปลูกรัก ณ ปฐพี ( Omegaverse ),https://www.readawrite.com/a/azfyj6,"8,768",ปลูกรักณปฐพี,
53,yuu_u,นิยาย Boy Love Lovely Room,102,ลูกแกะคือเหยื่ออันโอชะของหมาป่าอย่างเขา แต่…ตอนนี้เขาอยากลองชิมเนื้อนายพรานดูบ้าง จะหอมหวานเห,76,จบ,11.0,https://cdn.readawrite.com/articles/647/646536/thumbnail/,24,"Boy Love/Yaoi,ต่อตัน",หมาป่าหุ้มหนังแกะ #ลูกแกะเปลือกนอก,https://www.readawrite.com/a/azf2rg,"4,583",หมาป่าหุ้มหนังแกะ,ลูกแกะเปลือกนอก
54,greenmeat,นิยาย Boy Love Secret Room,847,เดือนแอบรักพี่เขยตัวเอง เขากักเก็บความรู้สึกนี้ไว้ในส่วนที่ลึกที่สุด จนกระทั้งวันที่เขาได้เปิดเผยมัน,"1,522",จบ,6.0,https://cdn.readawrite.com/articles/650/649111/thumbnail/,331,"Boy Love/Yaoi,18+,พี่เขย,น้องเมีย",[] หัวใจชื้นฝน (YAOI) *พี่เขย-น้องเมีย*,https://www.readawrite.com/a/azf4v1,"62,634",หัวใจชื้นฝน,
55,Me_ow,นิยาย Boy Love Lovely Room,97,เพื่อนบ้านใหม่ มีหมาน้อยน่ารัก มีแม่ที่ใจดี มีเพื่อนโครตเฟรนด์ลี่ แต่กับพี่มันทำไมใจร้ายจังวะ,163,จบ,20.0,https://cdn.readawrite.com/articles/650/649927/thumbnail/,33,"Boy Love/Yaoi,ออฟกัน,นิยายรัก,เบบี้,แฟนฟิค,bl,สงกรานต์อ่านฟิน",Neighbor รูปหล่อข้างบ้าน (end),https://www.readawrite.com/a/azf5jc,"13,109",รูปหล่อข้างบ้าน,
